,Date,Description,Category,Amount,Account,Account #,Institution,Month,Week,Transaction Id,Account Id,Check Number,Full Description,Date Added
,11/13/2025,UPS,Misc,-$10.76,Inspirus Checking,xxxx0021,Inspirus CU - Bank,11/1/2025,11/9/2025,56feg0ab110c09d3abf995fa,8bcf3af8b1g4e6de2fgbgd1e,,UPS     xxx-xxx-9271,11/13/2025
,11/12/2025,Feathered Friends,Clothes/Gear,-$58.37,Bank of America Visa Signature,xxxx2521,Bank of America,11/1/2025,11/9/2025,880gc66c41f3eb12c3e7cdfb,a5fe955fe0ga85gdagecegdf,,Feathered Friends     xxx-xxx-6380,11/12/2025
,11/12/2025,Lioness Life Coach,Guidance,-$110.00,Inspirus Savings,xxxx0001,Inspirus CU - Bank,11/1/2025,11/9/2025,cebdb81ead1c0feb742cfa2g,6f444bde8771fgc0e3cgf538,,Lioness Life Coach     xxx-xxx-4239,11/12/2025
,11/12/2025,7 Limbs Yoga,Gym/Yoga,-$49.99,Chase Freedom,xxxx8374,Chase Bank,11/1/2025,11/9/2025,6cd008195bf0fed1e2abg73b,76b2c15ae4fabbc100g312cb,,7 Limbs Yoga     xxx-xxx-8486,11/12/2025
,11/11/2025,Office Depot,Misc,-$18.64,Inspirus Savings,xxxx0001,Inspirus CU - Bank,11/1/2025,11/9/2025,f7e6e4fda9fgceb2d56dba68,6f444bde8771fgc0e3cgf538,,Office Depot,11/11/2025
,11/11/2025,Stumptown,Snacks/Coffee,-$8.99,Discover Platinum,xxxx6374,Discover,11/1/2025,11/9/2025,e2bfcf65aea1ce49ffdedb4g,eb2fdb0bffd1de7e68ga976g,,Stumptown     xxx-xxx-7730,11/11/2025
,11/11/2025,The Flower Shoppe,Gifts,-$48.54,Bank of America Visa Signature,xxxx2521,Bank of America,11/1/2025,11/9/2025,abe31egbeecd23d73dcbbe18,a5fe955fe0ga85gdagecegdf,,The Flower Shoppe,11/11/2025
,11/11/2025,Allison Staley LMHC,Guidance,-$91.26,Bank of America Visa Signature,xxxx2521,Bank of America,11/1/2025,11/9/2025,e1gabd6agdaf8b1edgcf9896,a5fe955fe0ga85gdagecegdf,,Allison Staley LMHC,11/11/2025
,11/10/2025,The Sierra Club,Donations,-$46.60,Inspirus Savings,xxxx0001,Inspirus CU - Bank,11/1/2025,11/9/2025,3ffa8ecda553eed1e84fc1a9,6f444bde8771fgc0e3cgf538,,The Sierra Club     xxx-xxx-6367,11/10/2025
,11/9/2025,Nordstrom,Clothes/Gear,-$62.93,Inspirus Checking,xxxx0021,Inspirus CU - Bank,11/1/2025,11/9/2025,262eceeabge91cd64fa3e3cf,8bcf3af8b1g4e6de2fgbgd1e,,Nordstrom,11/9/2025
,11/9/2025,HBO Max,Streaming,-$19.99,Bank of America Visa Signature,xxxx2521,Bank of America,11/1/2025,11/9/2025,adga74agcga61eaef74cefdb,a5fe955fe0ga85gdagecegdf,,HBO Max,11/9/2025
,11/9/2025,Renfe,Vacation,-$45.28,Bank of America Visa Signature,xxxx2521,Bank of America,11/1/2025,11/9/2025,c24ffga1c7bg7c2g4cgea8gb,a5fe955fe0ga85gdagecegdf,,Renfe,11/9/2025
,11/9/2025,Puget Sound Energy,Utilities,-$110.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,11/1/2025,11/9/2025,917gg8adacagfdbb46ffgba2,8bcf3af8b1g4e6de2fgbgd1e,,Puget Sound Energy     xxx-xxx-3495,11/9/2025
,11/8/2025,Sam's Body Shop,Fees/Repairs/Maint.,-$24.55,Discover Platinum,xxxx6374,Discover,11/1/2025,11/2/2025,cgdg93fa4889da76e1dcc8cg,eb2fdb0bffd1de7e68ga976g,,Sam's Body Shop     xxx-xxx-1654,11/8/2025
,11/8/2025,Toyota Financing,Prius Loan,-$950.00,Discover Platinum,xxxx6374,Discover,11/1/2025,11/2/2025,agde1f2cb31bg3bad1bfea7e,eb2fdb0bffd1de7e68ga976g,,Toyota Financing     xxx-xxx-7450,11/8/2025
,11/8/2025,Tower Records,Hobbies,-$22.07,Inspirus Savings,xxxx0001,Inspirus CU - Bank,11/1/2025,11/2/2025,454e2e77364f7bff30bccgf0,6f444bde8771fgc0e3cgf538,,Tower Records     xxx-xxx-2304,11/8/2025
,11/8/2025,Safeway,Groceries,-$87.38,Chase Freedom,xxxx8374,Chase Bank,11/1/2025,11/2/2025,e204eecd1ed6bfff8bf3dfb5,76b2c15ae4fabbc100g312cb,,Safeway     xxx-xxx-1819,11/8/2025
,11/8/2025,Capitol Hill Apartments,Rent,"-$1,131.33",Chase Freedom,xxxx8374,Chase Bank,11/1/2025,11/2/2025,e63b7ad0eg97gbc24fb9a4de,76b2c15ae4fabbc100g312cb,,Capitol Hill Apartments     xxx-xxx-7055,11/8/2025
,11/8/2025,Get Hot Yoga,Gym/Yoga,-$39.99,Bank of America Visa Signature,xxxx2521,Bank of America,11/1/2025,11/2/2025,f71e5bdbcdcc837gcafegg7g,a5fe955fe0ga85gdagecegdf,,Get Hot Yoga     xxx-xxx-9774,11/8/2025
,11/7/2025,Washington DMV,Camper,-$84.11,Inspirus Checking,xxxx0021,Inspirus CU - Bank,11/1/2025,11/2/2025,7d2g4a8d8fe74adf645f4a5f,8bcf3af8b1g4e6de2fgbgd1e,,Washington DMV     xxx-xxx-3323,11/7/2025
,11/7/2025,Amazon,Clothes/Gear,-$49.08,Bank of America Visa Signature,xxxx2521,Bank of America,11/1/2025,11/2/2025,ceabffb7adfa499ebee6d38c,a5fe955fe0ga85gdagecegdf,,Amazon,11/7/2025
,11/7/2025,Pacific Place Theater,Fun,-$39.19,Bank of America Visa Signature,xxxx2521,Bank of America,11/1/2025,11/2/2025,d57g8g3eg68daa6164d5c09f,a5fe955fe0ga85gdagecegdf,,Pacific Place Theater,11/7/2025
,11/7/2025,Tower Records,Hobbies,-$18.32,Inspirus Checking,xxxx0021,Inspirus CU - Bank,11/1/2025,11/2/2025,adgcc7cggc8gaa7dddb87e2e,8bcf3af8b1g4e6de2fgbgd1e,,Tower Records     xxx-xxx-7864,11/7/2025
,11/7/2025,AppleTv,Streaming,-$29.53,Discover Platinum,xxxx6374,Discover,11/1/2025,11/2/2025,4ab308cc38g5c2de94afccda,eb2fdb0bffd1de7e68ga976g,,AppleTv     xxx-xxx-1418,11/7/2025
,11/7/2025,Stateside,Restaurants,-$39.68,Chase Freedom,xxxx8374,Chase Bank,11/1/2025,11/2/2025,c91263ebda2fb4fafcgdc671,76b2c15ae4fabbc100g312cb,,Stateside     xxx-xxx-3534,11/7/2025
,11/6/2025,Flying Fish,Restaurants,-$54.96,Inspirus Savings,xxxx0001,Inspirus CU - Bank,11/1/2025,11/2/2025,6b36e0daf26g1dbcfea8fcff,6f444bde8771fgc0e3cgf538,,Flying Fish     xxx-xxx-4455,11/6/2025
,11/6/2025,Slate,Snacks/Coffee,-$8.85,Bank of America Visa Signature,xxxx2521,Bank of America,11/1/2025,11/2/2025,deecegceg96783gf0dccdc33,a5fe955fe0ga85gdagecegdf,,Slate,11/6/2025
,11/6/2025,Kaiser Pharmacy,Pharmacy,-$44.35,Chase Freedom,xxxx8374,Chase Bank,11/1/2025,11/2/2025,abe2b5aff6ag8cbe4gc8bcag,76b2c15ae4fabbc100g312cb,,Kaiser Pharmacy     xxx-xxx-9830,11/6/2025
,11/5/2025,AAA,Fees/Repairs/Maint.,-$29.99,Inspirus Checking,xxxx0021,Inspirus CU - Bank,11/1/2025,11/2/2025,bf13b4f4703b72cgcge9cegd,8bcf3af8b1g4e6de2fgbgd1e,,AAA,11/5/2025
,11/5/2025,Albertsons,Groceries,-$138.40,Discover Platinum,xxxx6374,Discover,11/1/2025,11/2/2025,9270cf3a7bde9cg3cffb5cbf,eb2fdb0bffd1de7e68ga976g,,Albertsons,11/5/2025
,11/4/2025,Metro Cinema,Fun,-$38.05,Chase Freedom,xxxx8374,Chase Bank,11/1/2025,11/2/2025,002778df14g58g7dc628cb95,76b2c15ae4fabbc100g312cb,,Metro Cinema,11/4/2025
,11/4/2025,Seattle Sounders,Fun,-$37.31,Discover Platinum,xxxx6374,Discover,11/1/2025,11/2/2025,6cd23ea83b8d29ee61ebcf27,eb2fdb0bffd1de7e68ga976g,,Seattle Sounders     xxx-xxx-5389,11/4/2025
,11/4/2025,Amtrack,Vacation,-$47.88,Bank of America Visa Signature,xxxx2521,Bank of America,11/1/2025,11/2/2025,ce4c07d3bf5bec730fgdd14d,a5fe955fe0ga85gdagecegdf,,Amtrack,11/4/2025
,11/4/2025,Walgreens,Pharmacy,-$32.78,Inspirus Checking,xxxx0021,Inspirus CU - Bank,11/1/2025,11/2/2025,0gdd5aafa7291d2de4879eed,8bcf3af8b1g4e6de2fgbgd1e,,Walgreens     xxx-xxx-3456,11/4/2025
,11/3/2025,The Guitar Store,Hobbies,-$19.95,Discover Platinum,xxxx6374,Discover,11/1/2025,11/2/2025,fbg3cbdfa100773efdbbaabg,eb2fdb0bffd1de7e68ga976g,,The Guitar Store,11/3/2025
,11/3/2025,Monsoon,Restaurants,-$47.39,Inspirus Savings,xxxx0001,Inspirus CU - Bank,11/1/2025,11/2/2025,09b36e5b49c4123f7bd3a1ea,6f444bde8771fgc0e3cgf538,,Monsoon,11/3/2025
,11/3/2025,Cricket Wireless,Cell Phone,-$85.00,Discover Platinum,xxxx6374,Discover,11/1/2025,11/2/2025,2ca5e89aaea2bgdd1b31aa59,eb2fdb0bffd1de7e68ga976g,,Cricket Wireless     xxx-xxx-1832,11/3/2025
,11/2/2025,Monsoon,Restaurants,-$49.18,Inspirus Checking,xxxx0021,Inspirus CU - Bank,11/1/2025,11/2/2025,94608g05fgfdaf9f8fbf1166,8bcf3af8b1g4e6de2fgbgd1e,,Monsoon,11/2/2025
,11/1/2025,Texaco,Gas,-$77.20,Chase Freedom,xxxx8374,Chase Bank,11/1/2025,10/26/2025,1b84ff0bagfacc1g3gcaa6gb,76b2c15ae4fabbc100g312cb,,Texaco,11/1/2025
,10/28/2025,The Guitar Store,Hobbies,-$34.05,Discover Platinum,xxxx6374,Discover,10/1/2025,10/26/2025,bbgfdc58ga2e7gc6bb4a1cga,eb2fdb0bffd1de7e68ga976g,,The Guitar Store,10/28/2025
,10/28/2025,Kaiser Pharmacy,Pharmacy,-$61.74,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/26/2025,9fd08e40c1d0gb3aaec1ecd0,a5fe955fe0ga85gdagecegdf,,Kaiser Pharmacy     xxx-xxx-5194,10/28/2025
,10/28/2025,Kaiser Pharmacy,Pharmacy,-$48.63,Discover Platinum,xxxx6374,Discover,10/1/2025,10/26/2025,23ebedfea7c0abeceddcfca7,eb2fdb0bffd1de7e68ga976g,,Kaiser Pharmacy,10/28/2025
,10/27/2025,Maple Leaf Movement,Gym/Yoga,-$49.50,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/26/2025,gd2dbce4c1ge35f223dg22cd,a5fe955fe0ga85gdagecegdf,,Maple Leaf Movement     xxx-xxx-8097,10/27/2025
,10/26/2025,Patagonia,Clothes/Gear,-$75.05,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/26/2025,ccfabg0f5d8b56158adfgbff,a5fe955fe0ga85gdagecegdf,,Patagonia,10/26/2025
,10/26/2025,Spin,Fun,-$45.67,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,10/26/2025,g5eeccdfb4g1ae5bb64bgc1g,8bcf3af8b1g4e6de2fgbgd1e,,Spin,10/26/2025
,10/26/2025,Albertsons,Groceries,-$138.74,Chase Freedom,xxxx8374,Chase Bank,10/1/2025,10/26/2025,87faggdbfcdfd6g5d6cd2659,76b2c15ae4fabbc100g312cb,,Albertsons,10/26/2025
,10/26/2025,Thai Garden,Restaurants,-$101.88,Discover Platinum,xxxx6374,Discover,10/1/2025,10/26/2025,c9686c8g08cd8173cgcd8ggg,eb2fdb0bffd1de7e68ga976g,,Thai Garden     xxx-xxx-2040,10/26/2025
,10/26/2025,Lumen Concessions,Restaurants,-$82.52,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2025,10/26/2025,2986b7faa39661accd8d5134,6f444bde8771fgc0e3cgf538,,Lumen Concessions     xxx-xxx-2125,10/26/2025
,10/26/2025,Stumptown,Snacks/Coffee,-$7.31,Discover Platinum,xxxx6374,Discover,10/1/2025,10/26/2025,95967ffc3d90dffff01b8fbd,eb2fdb0bffd1de7e68ga976g,,Stumptown,10/26/2025
,10/26/2025,The Sierra Club,Donations,-$30.28,Discover Platinum,xxxx6374,Discover,10/1/2025,10/26/2025,eacefd5gc4fdgba2c0cc5ac1,eb2fdb0bffd1de7e68ga976g,,The Sierra Club     xxx-xxx-4070,10/26/2025
,10/24/2025,ACLU,Donations,-$25.00,Discover Platinum,xxxx6374,Discover,10/1/2025,10/19/2025,b3ce6fc090bfdgb0caa980b5,eb2fdb0bffd1de7e68ga976g,,ACLU     xxx-xxx-7581,10/24/2025
,10/24/2025,Capitol Hill Apartments,Rent,"-$1,131.33",Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,10/19/2025,1ba194c0b8da3fabag5bf9d4,8bcf3af8b1g4e6de2fgbgd1e,,Capitol Hill Apartments     xxx-xxx-6387,10/24/2025
,10/24/2025,Get Hot Yoga,Gym/Yoga,-$39.99,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/19/2025,a5c87bda5e3g6ffb5ddc3fb4,a5fe955fe0ga85gdagecegdf,,Get Hot Yoga     xxx-xxx-6644,10/24/2025
,10/23/2025,Credit Card Payment Received,Transfer,"$3,359.47",Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/19/2025,9fd78629cgg98e1a03fda43a,a5fe955fe0ga85gdagecegdf,,Credit Card Payment Received,10/23/2025
,10/22/2025,The Paramount,Fun,-$37.74,Chase Freedom,xxxx8374,Chase Bank,10/1/2025,10/19/2025,1bd601g1agdg8c94bf35a02e,76b2c15ae4fabbc100g312cb,,The Paramount,10/22/2025
,10/22/2025,HBO Max,Streaming,-$19.99,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/19/2025,e60fg317ac3e2260d5ade08g,a5fe955fe0ga85gdagecegdf,,HBO Max     xxx-xxx-6779,10/22/2025
,10/22/2025,Apple iTunes Music,Subscriptions,-$14.99,Discover Platinum,xxxx6374,Discover,10/1/2025,10/19/2025,gb10bb9cf1aff7dadeedf83f,eb2fdb0bffd1de7e68ga976g,,Apple iTunes Music     xxx-xxx-5518,10/22/2025
,10/22/2025,Analog,Snacks/Coffee,-$7.25,Discover Platinum,xxxx6374,Discover,10/1/2025,10/19/2025,fb4dgb2af9c07d0cb627b297,eb2fdb0bffd1de7e68ga976g,,Analog,10/22/2025
,10/21/2025,BP,Gas,-$125.43,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/19/2025,b24bg0c6ceceaeaf8bbc3b5b,a5fe955fe0ga85gdagecegdf,,BP,10/21/2025
,10/21/2025,Lumen Concessions,Restaurants,-$78.91,Chase Freedom,xxxx8374,Chase Bank,10/1/2025,10/19/2025,a9cd66147feba2abe9begeb8,76b2c15ae4fabbc100g312cb,,Lumen Concessions,10/21/2025
,10/21/2025,CenturyLink,Internet,-$87.50,Discover Platinum,xxxx6374,Discover,10/1/2025,10/19/2025,4ggb5aeaabgafec0fe9e2ccg,eb2fdb0bffd1de7e68ga976g,,CenturyLink     xxx-xxx-8153,10/21/2025
,10/21/2025,Allison Staley LMHC,Guidance,-$107.47,Discover Platinum,xxxx6374,Discover,10/1/2025,10/19/2025,2agba5050fe10afdg6da66fc,eb2fdb0bffd1de7e68ga976g,,Allison Staley LMHC     xxx-xxx-7850,10/21/2025
,10/21/2025,Credit Card Payment,Transfer,"-$3,359.47",Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,10/19/2025,7cbc9gf2c2ab22a3beb1b6cd,8bcf3af8b1g4e6de2fgbgd1e,,Credit Card Payment     xxx-xxx-2107,10/21/2025
,10/20/2025,Slate,Snacks/Coffee,-$5.07,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/19/2025,ad7fadgbg242013bb9d56adf,a5fe955fe0ga85gdagecegdf,,Slate,10/20/2025
,10/19/2025,Pacific Place Theater,Fun,-$25.55,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,10/19/2025,a9gb3e7a1cd2d7bg24a3aeda,8bcf3af8b1g4e6de2fgbgd1e,,Pacific Place Theater     xxx-xxx-9298,10/19/2025
,10/19/2025,The Paramount,Fun,-$24.88,Discover Platinum,xxxx6374,Discover,10/1/2025,10/19/2025,e17598f591g3a0fg9a2ad680,eb2fdb0bffd1de7e68ga976g,,The Paramount,10/19/2025
,10/19/2025,HBO Max,Streaming,-$19.99,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/19/2025,09c74gbe4d9ac229gge55aff,a5fe955fe0ga85gdagecegdf,,HBO Max     xxx-xxx-6260,10/19/2025
,10/18/2025,UPS,Misc,-$21.52,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/12/2025,edbfbed723ga8d3dcbe96cdg,a5fe955fe0ga85gdagecegdf,,UPS     xxx-xxx-8657,10/18/2025
,10/17/2025,Tower Records,Hobbies,-$25.74,Chase Freedom,xxxx8374,Chase Bank,10/1/2025,10/12/2025,1a9fe2eggcegd0afgb2ac6cf,76b2c15ae4fabbc100g312cb,,Tower Records     xxx-xxx-4416,10/17/2025
,10/17/2025,Safeway,Groceries,-$134.38,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/12/2025,0g67aea5gb0cabg1cbc92dd1,a5fe955fe0ga85gdagecegdf,,Safeway     xxx-xxx-6088,10/17/2025
,10/17/2025,Liberty,Snacks/Coffee,-$6.19,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,10/12/2025,3bf513a06202ec5c9e30d16c,8bcf3af8b1g4e6de2fgbgd1e,,Liberty     xxx-xxx-9770,10/17/2025
,10/14/2025,Toyota Financing,Prius Loan,-$950.00,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2025,10/12/2025,ege0bbb71c4ba49dg4gbc28e,6f444bde8771fgc0e3cgf538,,Toyota Financing,10/14/2025
,10/14/2025,Albertsons,Groceries,-$65.37,Chase Freedom,xxxx8374,Chase Bank,10/1/2025,10/12/2025,85g37fefd2b44afe103fg2fa,76b2c15ae4fabbc100g312cb,,Albertsons     xxx-xxx-1941,10/14/2025
,10/14/2025,Cricket Wireless,Cell Phone,-$85.00,Chase Freedom,xxxx8374,Chase Bank,10/1/2025,10/12/2025,511b73cg9eed4cagaebdefdg,76b2c15ae4fabbc100g312cb,,Cricket Wireless     xxx-xxx-6255,10/14/2025
,10/13/2025,Nordstrom,Clothes/Gear,-$42.53,Chase Freedom,xxxx8374,Chase Bank,10/1/2025,10/12/2025,bc0a8cbd9gg12014e0e9bf13,76b2c15ae4fabbc100g312cb,,Nordstrom     xxx-xxx-9003,10/13/2025
,10/13/2025,New Yorker,Subscriptions,-$14.49,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,10/12/2025,agce9482gecdb0e8a994e7b6,8bcf3af8b1g4e6de2fgbgd1e,,New Yorker     xxx-xxx-9557,10/13/2025
,10/13/2025,Liberty,Snacks/Coffee,-$4.62,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/12/2025,1d69c3b848ca1dcbeeeef0bd,a5fe955fe0ga85gdagecegdf,,Liberty     xxx-xxx-1463,10/13/2025
,10/13/2025,Lifewise,Insurance,-$241.26,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2025,10/12/2025,14e5g3e8e24f5feacg3ae12b,6f444bde8771fgc0e3cgf538,,Lifewise,10/13/2025
,10/12/2025,Washington DMV,Camper,-$67.80,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2025,10/12/2025,2c4b5adg43cfce7daa91egbb,6f444bde8771fgc0e3cgf538,,Washington DMV,10/12/2025
,10/11/2025,REI,Clothes/Gear,-$29.69,Discover Platinum,xxxx6374,Discover,10/1/2025,10/5/2025,g90bgcfg2ddbe5gb4fdc3ebe,eb2fdb0bffd1de7e68ga976g,,REI,10/11/2025
,10/11/2025,Analog,Snacks/Coffee,-$6.67,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2025,10/5/2025,c76e51ec846g2faf2f9g2eb4,6f444bde8771fgc0e3cgf538,,Analog     xxx-xxx-9653,10/11/2025
,10/10/2025,Tenant Rent Payment,Rental Income,$950.00,Chase Freedom,xxxx8374,Chase Bank,10/1/2025,10/5/2025,gf9acbeg9d82ge2c6g8161cc,76b2c15ae4fabbc100g312cb,,Tenant Rent Payment,10/10/2025
,10/9/2025,Allstate,Car Insurance,-$324.50,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2025,10/5/2025,2d9f1ace6595agab0dcb24f3,6f444bde8771fgc0e3cgf538,,Allstate,10/9/2025
,10/9/2025,Office Depot,Misc,-$25.96,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,10/5/2025,gdbb5d921gbbc0fbdb40dagf,8bcf3af8b1g4e6de2fgbgd1e,,Office Depot,10/9/2025
,10/9/2025,Stumptown,Snacks/Coffee,-$5.45,Discover Platinum,xxxx6374,Discover,10/1/2025,10/5/2025,ecdb21233f2be1gd534f617c,eb2fdb0bffd1de7e68ga976g,,Stumptown     xxx-xxx-8051,10/9/2025
,10/8/2025,The Sierra Club,Donations,-$30.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,10/5/2025,86fe7cd1ff57f895de6c07d5,8bcf3af8b1g4e6de2fgbgd1e,,The Sierra Club,10/8/2025
,10/7/2025,Amazon,Clothes/Gear,-$34.45,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/5/2025,dbf7ce9faf0551gabd51afd5,a5fe955fe0ga85gdagecegdf,,Amazon,10/7/2025
,10/7/2025,Seattle Sehawks,Fun,-$41.20,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,10/5/2025,9a396bb2ae9a0ag4a23e64ce,a5fe955fe0ga85gdagecegdf,,Seattle Sehawks     xxx-xxx-6128,10/7/2025
,10/7/2025,New Yorker,Subscriptions,-$14.49,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,10/5/2025,b095fd0cg12bb5g3ebg26g81,8bcf3af8b1g4e6de2fgbgd1e,,New Yorker,10/7/2025
,10/7/2025,Allison Staley LMHC,Guidance,-$142.53,Discover Platinum,xxxx6374,Discover,10/1/2025,10/5/2025,8g4dbf2ccae2f20a3a361efg,eb2fdb0bffd1de7e68ga976g,,Allison Staley LMHC     xxx-xxx-2722,10/7/2025
,10/6/2025,Spin,Fun,-$28.96,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,10/5/2025,f23399b6cffb9dbbaafa2d1e,8bcf3af8b1g4e6de2fgbgd1e,,Spin,10/6/2025
,10/6/2025,AppleTv,Streaming,-$26.16,Discover Platinum,xxxx6374,Discover,10/1/2025,10/5/2025,a0a2963bdbd9daae1fbfbd8g,eb2fdb0bffd1de7e68ga976g,,AppleTv     xxx-xxx-6703,10/6/2025
,10/6/2025,The Flower Shoppe,Gifts,-$110.36,Discover Platinum,xxxx6374,Discover,10/1/2025,10/5/2025,1eea7f46fc9efad8b56f3785,eb2fdb0bffd1de7e68ga976g,,The Flower Shoppe     xxx-xxx-5495,10/6/2025
,10/5/2025,Patagonia,Clothes/Gear,-$35.98,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,10/5/2025,ac0d53a39b8ag0daga6cd8f0,8bcf3af8b1g4e6de2fgbgd1e,,Patagonia     xxx-xxx-4229,10/5/2025
,10/5/2025,Stumptown,Snacks/Coffee,-$4.83,Discover Platinum,xxxx6374,Discover,10/1/2025,10/5/2025,fd75aebdce7a1b2ec5a604a0,eb2fdb0bffd1de7e68ga976g,,Stumptown     xxx-xxx-3678,10/5/2025
,10/4/2025,Safeway,Groceries,-$88.60,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,9/28/2025,fe2b846ef3dg2e5e81dedf32,8bcf3af8b1g4e6de2fgbgd1e,,Safeway,10/4/2025
,10/4/2025,Puget Sound Energy,Utilities,-$110.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,9/28/2025,f9881ded62g905g7d6g3ff90,8bcf3af8b1g4e6de2fgbgd1e,,Puget Sound Energy,10/4/2025
,10/3/2025,Analog,Snacks/Coffee,-$7.51,Bank of America Visa Signature,xxxx2521,Bank of America,10/1/2025,9/28/2025,d6cf9b0fa253aedbab8b82a3,a5fe955fe0ga85gdagecegdf,,Analog,10/3/2025
,10/2/2025,Guitar Center,Hobbies,-$14.18,Chase Freedom,xxxx8374,Chase Bank,10/1/2025,9/28/2025,bfb1ef73f9f6daf7f65cde1d,76b2c15ae4fabbc100g312cb,,Guitar Center     xxx-xxx-9114,10/2/2025
,10/2/2025,Starbucks Payroll,Paycheck,"$6,000.00",Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2025,9/28/2025,fdga6da9d7adbe63e8cbbfcg,6f444bde8771fgc0e3cgf538,,Starbucks Payroll,10/2/2025
,10/1/2025,AAA,Fees/Repairs/Maint.,-$29.99,Inspirus Checking,xxxx0021,Inspirus CU - Bank,10/1/2025,9/28/2025,g9fa2608e33db89d22747d6f,8bcf3af8b1g4e6de2fgbgd1e,,AAA     xxx-xxx-1408,10/1/2025
,10/1/2025,The Guitar Store,Hobbies,-$37.39,Inspirus Savings,xxxx0001,Inspirus CU - Bank,10/1/2025,9/28/2025,44cbfgb04gb92fa11e7271gc,6f444bde8771fgc0e3cgf538,,The Guitar Store,10/1/2025
,10/1/2025,Airbnb,Vacation,-$147.56,Chase Freedom,xxxx8374,Chase Bank,10/1/2025,9/28/2025,e38egeg29g0gdb23ce38dc47,76b2c15ae4fabbc100g312cb,,Airbnb     xxx-xxx-4051,10/1/2025
,10/1/2025,Housecleaners,Household,-$153.20,Chase Freedom,xxxx8374,Chase Bank,10/1/2025,9/28/2025,aga0cf0ac563ae6ceecgc01a,76b2c15ae4fabbc100g312cb,,Housecleaners,10/1/2025
,9/28/2025,Seattle Sounders,Fun,-$24.11,Discover Platinum,xxxx6374,Discover,9/1/2025,9/28/2025,49c4acf3abcf0bf5adg9c4dc,eb2fdb0bffd1de7e68ga976g,,Seattle Sounders,9/28/2025
,9/28/2025,Whole Foods,Groceries,-$83.52,Inspirus Savings,xxxx0001,Inspirus CU - Bank,9/1/2025,9/28/2025,84395dafe71b81c67a6cbcda,6f444bde8771fgc0e3cgf538,,Whole Foods     xxx-xxx-8497,9/28/2025
,9/27/2025,Liberty,Snacks/Coffee,-$12.81,Chase Freedom,xxxx8374,Chase Bank,9/1/2025,9/21/2025,c2e1g7b30ggc3cba7gc7gdg1,76b2c15ae4fabbc100g312cb,,Liberty,9/27/2025
,9/27/2025,ACLU,Donations,-$25.00,Discover Platinum,xxxx6374,Discover,9/1/2025,9/21/2025,d5b1c533gbaffcbg1ac326dd,eb2fdb0bffd1de7e68ga976g,,ACLU,9/27/2025
,9/26/2025,Nordstrom,Clothes/Gear,-$18.12,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2025,9/21/2025,becga2gddc9ccece553ae7ae,8bcf3af8b1g4e6de2fgbgd1e,,Nordstrom,9/26/2025
,9/26/2025,Spin,Fun,-$29.41,Inspirus Checking,xxxx0021,Inspirus CU - Bank,9/1/2025,9/21/2025,d2ede27fbfbbcfeea6dd760d,8bcf3af8b1g4e6de2fgbgd1e,,Spin,9/26/2025
